#F diff_pat.dat
#S 1 diff_pat run
#C results of diff_pat run
#N 7
#L  Th-ThB{in} [deg]  Th-ThB{out} [deg]  phase_p[rad]  phase_s[rad]  Circ Polariz  p-polarized  s-polarized
 0.16180905E-02 -0.16180745E-02   4.2251002       4.0673324      0.45485535E-02  0.22418888E-01  0.37385400E-01
 0.16381910E-02 -0.16381746E-02   3.5915050       3.3060686      0.53548754E-02  0.31852249E-01  0.11354465E-01
 0.16582915E-02 -0.16582747E-02   2.9623265       1.0165857      0.51061007E-02  0.23916505E-01  0.12589897E-02
 0.16783920E-02 -0.16783748E-02   2.2787556       5.7851655      0.39493158E-02  0.74993153E-02  0.16338965E-01
 0.16984925E-02 -0.16984749E-02   6.1426427       5.0702022      0.29823858E-02  0.29268583E-03  0.39388667E-01
 0.17185930E-02 -0.17185750E-02   4.5634642       4.4150915      0.30488303E-02  0.93378112E-02  0.45551460E-01
 0.17386935E-02 -0.17386751E-02   3.8983600       3.7494822      0.38641710E-02  0.23814071E-01  0.28499034E-01
 0.17587940E-02 -0.17587751E-02   3.2733080       2.9373521      0.43769477E-02  0.27449784E-01  0.64215579E-02
 0.17788945E-02 -0.17788752E-02   2.6402797      0.22118691      0.39205087E-02  0.16394707E-01  0.21440457E-02
 0.17989950E-02 -0.17989753E-02   1.8909195       5.4307151      0.28974803E-02  0.29386975E-02  0.19000030E-01
 0.18190955E-02 -0.18190753E-02   5.0523394       4.7458369      0.22953053E-02  0.15240483E-02  0.37971423E-01
 0.18391960E-02 -0.18391754E-02   4.2140290       4.0968785      0.26058690E-02  0.12914294E-01  0.38488783E-01
 0.18592965E-02 -0.18592754E-02   3.5759501       3.4238762      0.33279401E-02  0.23864013E-01  0.20223166E-01
 0.18793970E-02 -0.18793755E-02   2.9548797       2.4835269      0.35534617E-02  0.22116904E-01  0.27687979E-02
 0.18994975E-02 -0.18994755E-02   2.3100737       5.9312739      0.29583075E-02  0.97914793E-02  0.41978295E-02
 0.19195980E-02 -0.19195755E-02   1.2794669       5.0854410      0.21184906E-02  0.53918716E-03  0.21895030E-01
 0.19396985E-02 -0.19396756E-02   4.5740718       4.4223332      0.18463663E-02  0.41430122E-02  0.36013309E-01
 0.19597990E-02 -0.19597756E-02   3.8801480       3.7764195      0.23065256E-02  0.15900783E-01  0.31207567E-01
 0.19798995E-02 -0.19798756E-02   3.2562284       3.0860961      0.28716487E-02  0.22311332E-01  0.12893123E-01
 0.20000000E-02 -0.19999756E-02   2.6347041       1.7159778      0.28376117E-02  0.16258694E-01  0.78392132E-03
